Query_ID	Doc_ID	Rank	Score
1	51	1	13.0
1	874	2	12.0
1	486	3	10.0
1	792	4	9.0
1	1268	5	8.0
1	329	6	8.0
1	12	7	7.5
1	1328	8	7.5
1	435	9	7.0
1	1263	10	7.0
1	193	11	7.0
1	564	12	7.0
1	876	13	6.5
1	315	14	6.5
1	1144	15	6.5
1	1147	16	6.5
1	982	17	6.0
1	522	18	6.0
1	606	19	6.0
1	13	20	6.0
1	184	21	6.0
1	662	22	6.0
1	101	23	6.0
1	158	24	5.5
1	82	25	5.5
1	56	26	5.5
1	114	27	5.5
1	717	28	5.5
1	685	29	5.5
1	252	30	5.5
1	29	31	5.0
1	962	32	5.0
1	1226	33	5.0
1	635	34	5.0
1	707	35	5.0
1	359	36	5.0
1	294	37	5.0
1	1104	38	5.0
1	283	39	5.0
1	747	40	5.0
1	571	41	5.0
1	588	42	5.0
1	272	43	5.0
1	1213	44	4.5
1	799	45	4.5
1	576	46	4.5
1	878	47	4.5
1	1341	48	4.5
1	1097	49	4.5
1	493	50	4.5
1	395	51	4.5
1	566	52	4.5
1	800	53	4.5
1	712	54	4.5
1	623	55	4.5
1	746	56	4.5
1	240	57	4.5
1	156	58	4.5
1	686	59	4.5
1	253	60	4.5
1	584	61	4.0
1	244	62	4.0
1	1164	63	4.0
1	5	64	4.0
1	572	65	4.0
1	141	66	4.0
1	378	67	4.0
1	14	68	4.0
1	1040	69	4.0
1	316	70	4.0
1	1169	71	4.0
1	280	72	4.0
1	328	73	4.0
1	1207	74	4.0
1	1393	75	4.0
1	1300	76	4.0
1	798	77	4.0
1	554	78	4.0
1	542	79	4.0
1	1250	80	3.5
1	102	81	3.5
1	555	82	3.5
1	142	83	3.5
1	332	84	3.5
1	49	85	3.5
1	873	86	3.5
1	546	87	3.5
1	1201	88	3.5
1	1380	89	3.5
1	944	90	3.5
1	92	91	3.5
1	638	92	3.5
1	872	93	3.5
1	879	94	3.5
1	1098	95	3.5
1	1155	96	3.5
1	1107	97	3.5
1	431	98	3.5
1	1163	99	3.5
1	78	100	3.5
1	52	101	3.5
1	1340	102	3.5
1	100	103	3.5
1	1191	104	3.5
1	364	105	3.5
1	663	106	3.5
1	25	107	3.5
1	144	108	3.5
1	976	109	3.0
1	986	110	3.0
1	429	111	3.0
1	1063	112	3.0
1	120	113	3.0
1	453	114	3.0
1	711	115	3.0
1	1307	116	3.0
1	209	117	3.0
1	552	118	3.0
1	700	119	3.0
1	80	120	3.0
1	214	121	3.0
1	658	122	3.0
1	666	123	3.0
1	497	124	3.0
1	1212	125	3.0
1	959	126	3.0
1	991	127	3.0
1	62	128	3.0
1	45	129	3.0
1	430	130	3.0
1	197	131	3.0
1	77	132	3.0
1	981	133	3.0
1	1244	134	3.0
1	665	135	3.0
1	216	136	3.0
1	135	137	3.0
1	303	138	3.0
1	1303	139	3.0
1	204	140	3.0
1	593	141	3.0
1	24	142	3.0
1	1366	143	3.0
1	202	144	3.0
1	1338	145	3.0
1	262	146	3.0
1	302	147	3.0
1	1111	148	2.5
1	573	149	2.5
1	423	150	2.5
1	603	151	2.5
1	860	152	2.5
1	433	153	2.5
1	1315	154	2.5
1	57	155	2.5
1	625	156	2.5
1	579	157	2.5
1	1002	158	2.5
1	781	159	2.5
1	349	160	2.5
1	689	161	2.5
1	164	162	2.5
1	999	163	2.5
1	195	164	2.5
1	540	165	2.5
1	1305	166	2.5
1	123	167	2.5
1	509	168	2.5
