Query_ID	Doc_ID	Rank	Score
13	21	1	1.510017837092705
13	102	2	1.2700105508084472
13	325	3	1.242288467889968
13	129	4	1.2328694921237455
13	46	5	1.225568473505295
13	51	6	1.2209672247715906
13	84	7	1.2177017148152784
13	243	8	1.2022673312128824
13	387	9	1.197839065794468
13	75	10	1.1866004821386424
13	309	11	1.1500341682140167
13	99	12	1.1393310496641387
13	87	13	1.1373932058462768
13	17	14	1.1294926407604853
13	32	15	1.1235857735698156
13	183	16	1.122807569092466
13	76	17	1.0879292593974321
13	350	18	1.087409586702027
13	139	19	1.0786504982605551
13	211	20	1.072251128666225
13	14	21	1.0695286725572952
13	268	22	1.0695286725572952
13	116	23	1.036889743710114
13	117	24	1.0102024177536422
13	65	25	0.9991182929522103
13	169	26	0.9938838571517679
13	54	27	0.979346448764398
13	170	28	0.9780841274860982
13	404	29	0.9734833259692952
13	193	30	0.97057801188301
13	295	31	0.9660473917562119
13	304	32	0.9539034357772859
13	345	33	0.9196082345546057
13	335	34	0.917754551469419
13	236	35	0.9107781919197049
13	270	36	0.9021161080061318
13	71	37	0.8518201921386488
13	408	38	0.8404981883122354
13	343	39	0.8323662613240681
13	308	40	0.8243668917016663
13	407	41	0.8076952258563079
13	100	42	0.8062649119390468
13	252	43	0.7927873360548257
13	294	44	0.6235932967548733
13	271	45	0.5578939680470076
13	326	46	0.546116399501627
13	121	47	0.3356903299782238
21	181	1	2.0971674980481962
21	2	2	2.0660126953624345
21	150	3	1.9350562641936104
21	17	4	1.8630493250490863
21	98	5	1.7859572387671134
21	241	6	1.7460937783903698
21	107	7	1.7356018298183575
21	182	8	1.7064186541025677
21	70	9	1.544938296842855
21	12	10	1.5367188226050106
21	99	11	1.2531184468580245
21	32	12	1.230129133969832
21	294	13	0.5958839060784342
76	31	1	1.9096903185761518
76	58	2	1.8953200862005113
76	242	3	1.8953200862005113
76	269	4	1.8642573036853918
76	165	5	1.785891038864143
76	143	6	1.7653274780855897
76	61	7	1.7609196457348972
76	358	8	1.758285496166175
76	30	9	1.7521696881984978
76	356	10	1.672393003941829
76	130	11	1.6512082232204706
76	201	12	1.6494613652305017
76	16	13	1.6390573457488593
76	145	14	1.6356184441138972
76	265	15	1.627083993170422
76	22	16	1.6220059396043003
76	386	17	1.584102624161802
76	339	18	1.5816280256678499
76	214	19	1.5697487354450357
76	235	20	1.567381672671548
76	354	21	1.5603231236873145
76	104	22	1.5410454942465697
76	156	23	1.5333957023151987
76	313	24	1.5222383976238407
76	398	25	1.5009892329614896
76	3	26	1.4817319679795549
76	126	27	1.44265765020992
76	163	28	1.4373378448191136
76	140	29	1.4307430071930352
76	418	30	1.4222596551556645
76	236	31	1.4107773017265766
76	91	32	1.3467084820526496
76	71	33	1.3194525328813786
76	233	34	1.3104867009265868
76	395	35	1.3088365529066304
76	408	36	1.3019149741760054
76	277	37	1.2606842834210072
76	349	38	0.9651657657362319
76	343	39	0.8655698814670657
78	126	1	1.686365409509115
78	321	2	1.5855497381239114
78	198	3	1.4771181846565702
78	325	4	1.4545481714085986
78	149	5	1.4257604802643613
78	387	6	1.4025040623233476
78	222	7	1.3864545122005862
78	162	8	1.375720611878812
78	150	9	1.3735937453692135
78	251	10	1.3644528106705773
78	78	11	1.3526812689245393
78	81	12	1.3384174183644058
78	72	13	1.3075584794633948
78	101	14	1.302447058885568
78	206	15	1.2429271498338976
78	208	16	1.2325813469396811
78	163	17	1.2286043422210184
78	412	18	1.2184946344678478
78	182	19	1.211296040135254
78	256	20	1.201468033249656
78	380	21	1.2009267069184821
78	257	22	1.14816121674373
78	212	23	1.139814486155896
78	193	24	1.1364127647354665
78	5	25	1.1173573410059792
78	304	26	1.116889139739744
78	12	27	1.0908351360010828
78	71	28	0.9973637644311891
78	175	29	0.9227813283753444
78	211	30	0.8210234974532777
78	370	31	0.7815429891443069
78	326	32	0.6394268568077031
78	156	33	0.5440248673717989
78	343	34	0.42953003298009446
