Query_ID	Doc_ID	Rank	Score
1	174	1	3.0
1	204	2	3.0
1	56	3	3.0
1	809	4	3.0
1	248	5	2.5
1	340	6	2.5
1	57	7	2.5
1	766	8	2.5
1	792	9	2.5
1	808	10	2.5
1	991	11	2.5
1	1163	12	2.0
1	1167	13	2.0
1	1246	14	2.0
1	1352	15	2.0
1	211	16	2.0
1	300	17	2.0
1	430	18	2.0
1	435	19	2.0
1	470	20	2.0
1	692	21	2.0
1	693	22	2.0
1	695	23	2.0
1	815	24	2.0
1	816	25	2.0
1	82	26	2.0
1	857	27	2.0
1	858	28	2.0
1	92	29	2.0
1	992	30	2.0
1	1012	31	1.5
1	1065	32	1.5
1	1073	33	1.5
1	1094	34	1.5
1	1095	35	1.5
1	1096	36	1.5
1	1124	37	1.5
1	1143	38	1.5
1	1159	39	1.5
1	1162	40	1.5
1	1165	41	1.5
1	12	42	1.5
1	124	43	1.5
1	1268	44	1.5
1	1292	45	1.5
1	13	46	1.5
1	1328	47	1.5
1	1337	48	1.5
1	1338	49	1.5
1	1349	50	1.5
1	1374	51	1.5
1	1387	52	1.5
1	197	53	1.5
1	203	54	1.5
1	252	55	1.5
1	260	56	1.5
1	277	57	1.5
1	309	58	1.5
1	316	59	1.5
1	384	60	1.5
1	429	61	1.5
1	433	62	1.5
1	440	63	1.5
1	441	64	1.5
1	442	65	1.5
1	482	66	1.5
1	51	67	1.5
1	546	68	1.5
1	560	69	1.5
1	567	70	1.5
1	634	71	1.5
1	685	72	1.5
1	686	73	1.5
1	689	74	1.5
1	711	75	1.5
1	713	76	1.5
1	746	77	1.5
1	747	78	1.5
1	781	79	1.5
1	796	80	1.5
1	798	81	1.5
1	801	82	1.5
1	849	83	1.5
1	859	84	1.5
1	874	85	1.5
1	911	86	1.5
1	927	87	1.5
1	934	88	1.5
1	945	89	1.5
1	946	90	1.5
1	980	91	1.5
1	985	92	1.5
1	999	93	1.5
1	1	94	1.0
1	100	95	1.0
1	1000	96	1.0
1	1001	97	1.0
1	102	98	1.0
1	1033	99	1.0
1	1041	100	1.0
1	1050	101	1.0
1	1051	102	1.0
1	1062	103	1.0
1	1063	104	1.0
1	1066	105	1.0
1	1077	106	1.0
1	1082	107	1.0
1	1085	108	1.0
1	1087	109	1.0
1	1089	110	1.0
1	1098	111	1.0
1	111	112	1.0
1	1111	113	1.0
1	1115	114	1.0
1	1120	115	1.0
1	1122	116	1.0
1	1130	117	1.0
1	1131	118	1.0
1	1132	119	1.0
1	1133	120	1.0
1	1135	121	1.0
1	1139	122	1.0
1	1144	123	1.0
1	1147	124	1.0
1	1153	125	1.0
1	1155	126	1.0
1	1156	127	1.0
1	1164	128	1.0
1	1166	129	1.0
1	1177	130	1.0
1	1180	131	1.0
1	119	132	1.0
1	120	133	1.0
1	1201	134	1.0
1	1217	135	1.0
1	1218	136	1.0
1	122	137	1.0
1	1221	138	1.0
1	1225	139	1.0
1	1226	140	1.0
1	123	141	1.0
1	125	142	1.0
1	1250	143	1.0
1	1260	144	1.0
1	128	145	1.0
1	1287	146	1.0
1	1288	147	1.0
1	1305	148	1.0
1	1307	149	1.0
1	1314	150	1.0
1	1320	151	1.0
1	1322	152	1.0
1	1323	153	1.0
1	1336	154	1.0
1	1340	155	1.0
1	1342	156	1.0
1	1344	157	1.0
1	1350	158	1.0
1	1351	159	1.0
1	1360	160	1.0
1	1362	161	1.0
1	1363	162	1.0
1	1367	163	1.0
1	1380	164	1.0
1	1381	165	1.0
1	1382	166	1.0
1	1392	167	1.0
1	1393	168	1.0
1	140	169	1.0
1	141	170	1.0
1	154	171	1.0
1	173	172	1.0
1	177	173	1.0
1	184	174	1.0
1	187	175	1.0
1	189	176	1.0
1	193	177	1.0
1	198	178	1.0
1	206	179	1.0
1	209	180	1.0
1	215	181	1.0
1	218	182	1.0
1	227	183	1.0
1	229	184	1.0
1	231	185	1.0
1	232	186	1.0
1	233	187	1.0
1	238	188	1.0
1	240	189	1.0
1	243	190	1.0
1	244	191	1.0
1	246	192	1.0
1	247	193	1.0
1	251	194	1.0
1	264	195	1.0
1	267	196	1.0
1	269	197	1.0
1	279	198	1.0
1	28	199	1.0
1	280	200	1.0
2	174	1	5.5
2	204	2	4.5
2	56	3	4.5
2	798	4	4.0
2	809	5	4.0
2	858	6	4.0
2	1000	7	3.5
2	1082	8	3.5
2	1094	9	3.5
2	1163	10	3.5
2	248	11	3.5
2	430	12	3.5
2	470	13	3.5
2	482	14	3.5
2	596	15	3.5
2	683	16	3.5
2	688	17	3.5
2	715	18	3.5
2	1077	19	3.0
2	1162	20	3.0
2	1164	21	3.0
2	1165	22	3.0
2	12	23	3.0
2	1352	24	3.0
2	1386	25	3.0
2	197	26	3.0
2	206	27	3.0
2	229	28	3.0
2	246	29	3.0
2	300	30	3.0
2	316	31	3.0
2	340	32	3.0
2	435	33	3.0
2	560	34	3.0
2	57	35	3.0
2	691	36	3.0
2	692	37	3.0
2	705	38	3.0
2	746	39	3.0
2	766	40	3.0
2	792	41	3.0
2	808	42	3.0
2	815	43	3.0
2	816	44	3.0
2	82	45	3.0
2	92	46	3.0
2	934	47	3.0
2	991	48	3.0
2	992	49	3.0
2	999	50	3.0
2	1095	51	2.5
2	1113	52	2.5
2	1115	53	2.5
2	1167	54	2.5
2	122	55	2.5
2	1246	56	2.5
2	1260	57	2.5
2	1290	58	2.5
2	1343	59	2.5
2	1344	60	2.5
2	1381	61	2.5
2	1382	62	2.5
2	1387	63	2.5
2	1392	64	2.5
2	187	65	2.5
2	211	66	2.5
2	238	67	2.5
2	260	68	2.5
