Query_ID	Doc_ID	Rank	Score
1	13	1	6.5681935073179165
1	746	2	6.017878809965746
1	875	3	5.662114474304885
1	792	4	5.583570504506966
1	486	5	5.430499141318352
1	184	6	5.36137998100628
1	51	7	4.938804714519932
1	1340	8	4.835674579294053
1	435	9	4.829854608087223
1	359	10	4.778660454320287
1	747	11	4.370878335326233
1	315	12	4.187440401050081
1	1143	13	3.936441065967125
1	606	14	3.9016444903838243
1	1147	15	3.8122704619597436
1	1144	16	3.747242870494894
1	584	17	3.6628556403608394
1	879	18	3.538164241751235
1	56	19	3.51346655830434
1	252	20	3.4373536933979203
1	1389	21	3.316093666692849
1	1250	22	3.223411699595606
1	800	23	3.198407284063293
1	316	24	3.1622845964701285
1	253	25	3.155803370886784
1	1128	26	3.148846931710862
1	1111	27	3.137808424655665
1	874	28	3.123425225763536
1	168	29	3.112914564794533
1	62	30	3.0881898707961604
1	571	31	3.084281688411761
1	1163	32	3.061628972546015
1	1328	33	3.005384448684414
1	876	34	2.979554001009551
1	141	35	2.979554001009551
1	12	36	2.9062662187303383
1	1303	37	2.9062656834247487
1	1050	38	2.860328111871795
1	391	39	2.8364966926965263
1	663	40	2.836496170241796
1	29	41	2.7793067707623966
1	429	42	2.769998489442723
1	1380	43	2.769998489442723
1	700	44	2.7699979792363063
1	817	45	2.750852194395128
1	945	46	2.7065468027654065
1	193	47	2.7065468027654065
1	1263	48	2.686509532434104
1	92	49	2.6459371516084946
1	203	50	2.645936963512214
1	1063	51	2.645936476156707
1	394	52	2.6390289205915565
1	1268	53	2.6249708056587036
1	1149	54	2.6004984797518906
1	1246	55	2.587982422692649
1	378	56	2.5661872747538528
1	202	57	2.5534056940986
1	563	58	2.5527370185475893
1	740	59	2.5282743364331717
1	160	60	2.492890704342892
1	280	61	2.479369069387979
1	52	62	2.479369069387979
1	59	63	2.4763112912316596
1	436	64	2.4622293955661334
1	438	65	2.4622293955661334
1	638	66	2.428411610263871
1	781	67	2.4264413877833744
1	635	68	2.4167108742763905
1	665	69	2.3812406525600247
1	1155	70	2.3795061633580246
1	309	71	2.3795061633580246
1	666	72	2.3467814690972384
1	101	73	2.3467814690972384
1	11	74	2.3381877632199264
1	1124	75	2.3325318184519954
1	799	76	2.3325316301639596
1	670	77	2.293024312533861
1	914	78	2.2821658472654494
1	100	79	2.2821658472654494
1	1201	80	2.279162671655926
1	685	81	2.245550104467216
1	204	82	2.243935618275337
1	349	83	2.225924480682159
1	540	84	2.225924480682159
1	327	85	2.2259239582274284
1	1089	86	2.2231268667877533
1	47	87	2.2231268667877533
1	883	88	2.2231263037857576
1	102	89	2.2206530904394426
1	1387	90	2.2044643819417082
1	1392	91	2.204464195414425
1	1300	92	2.192575228191666
1	564	93	2.1763024849837875
1	909	94	2.1670654995240244
1	78	95	2.1670654995240244
1	1169	96	2.167064950719447
1	430	97	2.161823082344539
1	707	98	2.145579964257616
1	292	99	2.123947051269172
1	209	100	2.1137620237345702
1	147	101	2.0763833408324364
1	1012	102	2.0630180027321123
1	725	103	2.063017816753883
1	215	104	2.058451680160411
1	566	105	2.0573849226550087
1	880	106	2.0526561348968073
1	878	107	2.05265558609223
1	104	108	2.0309041874103277
1	495	109	2.0309037107295107
1	565	110	2.0309037107295107
1	810	111	2.0146528817804175
1	497	112	1.9685037145857442
1	1197	113	1.9685032160665026
1	358	114	1.9082900809331351
1	643	115	1.9082900809331351
1	911	116	1.8822704806846526
1	300	117	1.8673041490112348
1	655	118	1.8656622852796172
1	95	119	1.8645773407398505
1	1168	120	1.7662122302312937
1	552	121	1.7613239882773184
1	687	122	1.7613234103238307
1	1165	123	1.7306433522380582
1	686	124	1.708071977066996
1	973	125	1.6729661788449979
1	1090	126	1.6729661788449979
1	1314	127	1.6724921429585624
1	593	128	1.6724921429585624
1	630	129	1.6724915941539849
1	57	130	1.6659965487791504
1	1167	131	1.6636359975666304
1	1166	132	1.6636357031819267
1	1091	133	1.639274543420025
1	447	134	1.6313537258365023
1	1215	135	1.6313537258365023
1	285	136	1.6313537258365023
1	311	137	1.6069131410249164
1	431	138	1.6069131410249164
1	1315	139	1.5921899720468153
1	1140	140	1.5921899720468153
1	1064	141	1.5758042939213883
1	303	142	1.5713168777318707
1	302	143	1.5548635314930028
1	516	144	1.5458780660161522
1	1098	145	1.5192466479451245
